=== v11 gen rows 3642-7199 (3558 clips) ===
[gen] fold2_room1_mix1006 static tier=critical car_drive+car_drive+crossing noise=57.1dBA peak=0.005 (8s)
[gen] fold2_room1_mix1007 walk tier=caution car_drive+car_drive+horn noise=55.1dBA peak=0.037 (8s)
[gen] fold2_room1_mix1008 static tier=caution car_drive+siren noise=42.9dBA peak=0.008 (5s)
[gen] fold2_room1_mix1009 static tier=critical car_drive+car_drive+siren+bike_bell noise=42.3dBA peak=0.210 (20s)
[gen] fold2_room1_mix1010 static tier=caution car_drive+siren noise=46.3dBA peak=0.029 (4s)
[gen] fold2_room1_mix1011 walk tier=caution car_drive+siren+siren noise=60.2dBA peak=0.311 (7s)
[gen] fold2_room1_mix1012 static tier=na siren noise=53.3dBA peak=0.031 (2s)
[gen] fold2_room1_mix1013 walk tier=caution car_drive+horn noise=49.8dBA peak=0.049 (5s)
[gen] fold2_room1_mix1014 static tier=caution car_drive+car_drive noise=42.3dBA peak=0.002 (5s)
[gen] fold2_room1_mix1015 walk tier=safe car_drive+backup_beep noise=56.3dBA peak=0.002 (5s)
[gen] fold2_room1_mix1016 static tier=critical car_drive+car_drive+bike_bell noise=52.5dBA peak=0.005 (8s)
[gen] fold2_room1_mix1017 walk tier=safe car_drive+backup_beep noise=63.6dBA peak=0.002 (5s)
[3642-7199] 2175/3558 12994s elapsed, 5.97s/clip
[gen] fold2_room1_mix1018 static tier=critical car_drive+car_drive+car_drive noise=43.1dBA peak=0.006 (7s)
[gen] fold2_room1_mix1019 walk tier=critical car_drive noise=60.5dBA peak=0.004 (2s)
[gen] fold2_room1_mix1020 walk tier=caution car_drive noise=46.0dBA peak=0.003 (3s)
[gen] fold2_room1_mix1021 static tier=na crossing noise=64.3dBA peak=0.002 (3s)
[gen] fold2_room1_mix1022 walk tier=safe car_drive+horn+crossing noise=54.8dBA peak=0.161 (8s)
[gen] fold2_room1_mix1023 walk tier=na backup_beep+backup_beep noise=61.5dBA peak=0.001 (4s)
[gen] fold2_room1_mix1024 walk tier=safe car_drive+car_drive+car_drive noise=62.4dBA peak=0.003 (7s)
[gen] fold2_room1_mix1025 static tier=caution car_drive+car_drive+car_drive noise=47.4dBA peak=0.003 (7s)
[gen] fold2_room1_mix1026 static tier=na siren noise=45.3dBA peak=0.020 (2s)
[gen] fold2_room1_mix1027 static tier=caution car_drive+backup_beep noise=56.4dBA peak=0.002 (4s)
[gen] fold2_room1_mix1028 static tier=safe car_drive noise=62.1dBA peak=0.001 (2s)
[gen] fold2_room1_mix1029 static tier=safe car_drive noise=61.8dBA peak=0.001 (2s)
[gen] fold2_room1_mix1030 static tier=caution car_drive noise=43.4dBA peak=0.003 (2s)
[gen] fold2_room1_mix1031 static tier=critical car_drive+horn+backup_beep noise=61.6dBA peak=0.006 (7s)
[gen] fold2_room1_mix1032 static tier=na bike_bell+bike_bell noise=59.6dBA peak=0.001 (13s)
[gen] fold2_room1_mix1033 walk tier=safe car_drive+car_drive+car_drive noise=41.7dBA peak=0.008 (7s)
[gen] fold2_room1_mix1034 static tier=caution car_drive+bike_bell noise=59.3dBA peak=0.002 (5s)
[gen] fold2_room1_mix1035 walk tier=safe car_drive noise=63.3dBA peak=0.001 (2s)
[gen] fold2_room1_mix1036 walk tier=na crossing noise=55.9dBA peak=0.001 (3s)
[gen] fold2_room1_mix1037 static tier=safe car_drive noise=48.0dBA peak=0.001 (2s)
[gen] fold2_room1_mix1038 walk tier=caution car_drive+car_drive+car_drive noise=47.0dBA peak=0.004 (7s)
[gen] fold2_room1_mix1039 static tier=critical car_drive noise=47.6dBA peak=0.003 (2s)
[gen] fold2_room1_mix1040 walk tier=critical car_drive+car_drive+horn noise=61.2dBA peak=0.023 (7s)
[gen] fold2_room1_mix1041 walk tier=safe car_drive+crossing noise=49.8dBA peak=0.000 (5s)
[gen] fold2_room1_mix1042 walk tier=caution car_drive+siren noise=61.6dBA peak=0.094 (5s)
[3642-7199] 2200/3558 13116s elapsed, 5.96s/clip
[gen] fold2_room1_mix1043 walk tier=na backup_beep noise=41.0dBA peak=0.001 (2s)
[gen] fold2_room1_mix1044 walk tier=na none noise=52.5dBA peak=0.000 (0s)
[gen] fold2_room1_mix1045 static tier=critical car_drive+car_drive noise=62.1dBA peak=0.004 (5s)
[gen] fold2_room1_mix1046 walk tier=critical car_drive noise=52.4dBA peak=0.003 (2s)
[gen] fold2_room1_mix1047 walk tier=critical car_drive+crossing noise=56.3dBA peak=0.004 (6s)
[gen] fold2_room1_mix1048 static tier=critical car_drive+backup_beep noise=58.9dBA peak=0.004 (5s)
[gen] fold2_room1_mix1049 walk tier=caution car_drive+car_drive noise=56.1dBA peak=0.004 (5s)
[gen] fold2_room1_mix1050 walk tier=na crossing noise=60.9dBA peak=0.001 (3s)
[gen] fold2_room1_mix1051 walk tier=na backup_beep noise=41.1dBA peak=0.000 (2s)
[gen] fold2_room1_mix1052 static tier=critical car_drive+bike_bell noise=48.8dBA peak=0.004 (5s)
[gen] fold2_room1_mix1053 static tier=na none noise=61.5dBA peak=0.000 (0s)
[gen] fold2_room1_mix1054 walk tier=critical car_drive+car_drive+siren noise=46.7dBA peak=0.011 (7s)
[gen] fold2_room1_mix1055 walk tier=caution car_drive+backup_beep noise=62.6dBA peak=0.002 (5s)
[gen] fold2_room1_mix1056 walk tier=caution car_drive+bike_bell noise=62.1dBA peak=0.002 (5s)
[gen] fold2_room1_mix1057 static tier=caution car_drive+siren+crossing noise=42.9dBA peak=0.021 (7s)
[gen] fold2_room1_mix1058 static tier=critical car_drive+car_drive noise=45.6dBA peak=0.006 (5s)
[gen] fold2_room1_mix1059 walk tier=na none noise=50.7dBA peak=0.000 (0s)
[gen] fold2_room1_mix1060 walk tier=caution car_drive+car_drive noise=50.2dBA peak=0.005 (5s)
[gen] fold2_room1_mix1061 static tier=critical car_drive+car_drive+car_drive noise=56.3dBA peak=0.006 (7s)
[gen] fold2_room1_mix1062 walk tier=na backup_beep+bike_bell noise=52.2dBA peak=0.001 (12s)
[gen] fold2_room1_mix1063 static tier=safe car_drive+siren+horn noise=50.8dBA peak=0.050 (7s)
[gen] fold2_room1_mix1064 walk tier=critical car_drive+car_drive+backup_beep noise=40.1dBA peak=0.004 (8s)
[gen] fold2_room1_mix1065 walk tier=safe car_drive+car_drive noise=53.7dBA peak=0.002 (5s)
[gen] fold2_room1_mix1066 static tier=critical car_drive+backup_beep noise=52.1dBA peak=0.007 (4s)
[gen] fold2_room1_mix1067 walk tier=safe car_drive noise=63.5dBA peak=0.001 (2s)
[3642-7199] 2225/3558 13232s elapsed, 5.95s/clip
[gen] fold2_room1_mix1068 walk tier=na none noise=63.6dBA peak=0.000 (0s)
[gen] fold2_room1_mix1069 static tier=caution car_drive+siren+bike_bell noise=45.7dBA peak=0.031 (7s)
[gen] fold2_room1_mix1070 static tier=caution car_drive+car_drive noise=54.6dBA peak=0.004 (5s)
[gen] fold2_room1_mix1071 static tier=critical car_drive+car_drive+horn noise=45.8dBA peak=0.024 (7s)
[gen] fold2_room1_mix1072 static tier=safe car_drive noise=52.9dBA peak=0.001 (2s)
[gen] fold2_room1_mix1073 walk tier=safe car_drive+horn noise=47.8dBA peak=0.005 (5s)
[gen] fold2_room1_mix1074 walk tier=critical car_drive+siren noise=47.0dBA peak=0.109 (5s)
[gen] fold2_room1_mix1075 static tier=caution car_drive noise=52.8dBA peak=0.002 (2s)
[gen] fold2_room1_mix1076 walk tier=na siren+backup_beep noise=54.8dBA peak=0.030 (5s)
[gen] fold2_room1_mix1077 walk tier=caution car_drive noise=49.5dBA peak=0.003 (3s)
[gen] fold2_room1_mix1078 walk tier=critical car_drive+car_drive+car_drive noise=53.9dBA peak=0.007 (7s)
[gen] fold2_room1_mix1079 walk tier=caution car_drive+car_drive+horn noise=58.3dBA peak=0.007 (7s)
[gen] fold2_room1_mix1080 walk tier=safe car_drive noise=52.8dBA peak=0.001 (3s)
[gen] fold2_room1_mix1081 walk tier=caution car_drive+bike_bell noise=43.2dBA peak=0.003 (5s)
[gen] fold2_room1_mix1082 static tier=caution car_drive+crossing noise=51.3dBA peak=0.001 (5s)
[gen] fold2_room1_mix1083 walk tier=critical car_drive+car_drive+crossing noise=46.3dBA peak=0.005 (8s)
[gen] fold2_room1_mix1084 walk tier=caution car_drive+crossing noise=62.0dBA peak=0.003 (6s)
[gen] fold2_room1_mix1085 static tier=caution car_drive+crossing noise=63.4dBA peak=0.003 (5s)
[gen] fold2_room1_mix1086 walk tier=caution car_drive+horn+backup_beep noise=61.5dBA peak=0.035 (7s)
[gen] fold2_room1_mix1087 static tier=na siren noise=42.3dBA peak=0.020 (2s)
[gen] fold2_room1_mix1088 static tier=critical car_drive+crossing noise=42.6dBA peak=0.003 (5s)
[gen] fold2_room1_mix1089 static tier=critical car_drive+car_drive noise=47.0dBA peak=0.003 (5s)
[gen] fold2_room1_mix1090 static tier=critical car_drive+backup_beep+bike_bell noise=51.3dBA peak=0.004 (16s)
[gen] fold2_room1_mix1091 walk tier=safe car_drive+backup_beep noise=50.8dBA peak=0.001 (5s)
[gen] fold2_room1_mix1092 static tier=na none noise=48.3dBA peak=0.000 (0s)
[3642-7199] 2250/3558 13359s elapsed, 5.94s/clip
[gen] fold2_room1_mix1093 walk tier=safe car_drive+car_drive+car_drive noise=43.5dBA peak=0.004 (7s)
[gen] fold2_room1_mix1094 walk tier=safe car_drive+car_drive+crossing noise=51.8dBA peak=0.008 (8s)
[gen] fold2_room1_mix1095 static tier=critical car_drive+car_drive+car_drive+crossing noise=52.9dBA peak=0.004 (10s)
[gen] fold2_room1_mix1096 static tier=critical car_drive noise=41.6dBA peak=0.006 (2s)
[gen] fold2_room1_mix1097 walk tier=safe car_drive+siren+crossing noise=52.0dBA peak=0.013 (8s)
[gen] fold2_room1_mix1098 walk tier=safe car_drive noise=40.6dBA peak=0.001 (3s)
[gen] fold2_room1_mix1099 walk tier=safe car_drive+car_drive+car_drive noise=41.0dBA peak=0.004 (7s)
[gen] fold2_room1_mix1100 static tier=critical car_drive+car_drive+bike_bell+crossing noise=50.8dBA peak=0.005 (10s)
[gen] fold2_room1_mix1101 walk tier=critical car_drive noise=50.7dBA peak=0.003 (2s)
[gen] fold2_room1_mix1102 static tier=safe car_drive+car_drive+crossing noise=55.4dBA peak=0.005 (8s)
[gen] fold2_room1_mix1103 walk tier=na horn+bike_bell noise=49.6dBA peak=0.016 (5s)
[gen] fold2_room1_mix1104 walk tier=safe car_drive+crossing noise=42.2dBA peak=0.002 (6s)
[gen] fold2_room1_mix1105 static tier=na none noise=57.8dBA peak=0.000 (0s)
[gen] fold2_room1_mix1106 static tier=caution car_drive+car_drive+car_drive noise=45.7dBA peak=0.003 (7s)
[gen] fold2_room1_mix1107 walk tier=na bike_bell+crossing noise=51.6dBA peak=0.001 (6s)
[gen] fold2_room1_mix1108 walk tier=critical car_drive+bike_bell+crossing noise=60.9dBA peak=0.005 (8s)
[gen] fold2_room1_mix1109 walk tier=critical car_drive noise=46.7dBA peak=0.002 (2s)
[gen] fold2_room1_mix1110 static tier=safe car_drive+car_drive noise=51.0dBA peak=0.002 (5s)
[gen] fold2_room1_mix1111 walk tier=na siren noise=63.2dBA peak=0.246 (2s)
[gen] fold2_room1_mix1112 walk tier=na horn noise=64.4dBA peak=0.020 (3s)
[gen] fold2_room1_mix1113 static tier=safe car_drive+car_drive+car_drive noise=63.2dBA peak=0.003 (7s)
[gen] fold2_room1_mix1114 static tier=na none noise=44.7dBA peak=0.000 (0s)
[gen] fold2_room1_mix1115 walk tier=caution car_drive+car_drive+car_drive noise=57.5dBA peak=0.006 (8s)
[gen] fold2_room1_mix1116 static tier=safe car_drive+car_drive+car_drive+horn+crossing noise=63.9dBA peak=0.009 (12s)
[gen] fold2_room1_mix1117 static tier=na horn noise=62.6dBA peak=0.017 (2s)
[3642-7199] 2275/3558 13499s elapsed, 5.93s/clip
[gen] fold2_room1_mix1118 static tier=critical car_drive+car_drive+car_drive noise=61.7dBA peak=0.005 (7s)
[gen] fold2_room1_mix1119 static tier=critical car_drive+horn noise=52.6dBA peak=0.028 (5s)
[gen] fold2_room1_mix1120 static tier=critical car_drive noise=44.0dBA peak=0.003 (2s)
[gen] fold2_room1_mix1121 walk tier=safe car_drive noise=41.4dBA peak=0.000 (2s)
[gen] fold2_room1_mix1122 static tier=na bike_bell noise=44.9dBA peak=0.001 (3s)
[gen] fold2_room1_mix1123 walk tier=na backup_beep+backup_beep noise=51.1dBA peak=0.001 (5s)
[gen] fold2_room1_mix1124 walk tier=safe car_drive+backup_beep noise=40.7dBA peak=0.001 (5s)
[gen] fold2_room1_mix1125 static tier=caution car_drive+car_drive+backup_beep+crossing noise=62.4dBA peak=0.004 (10s)
[gen] fold2_room1_mix1126 static tier=critical car_drive+car_drive+car_drive+bike_bell+crossing noise=42.4dBA peak=0.004 (20s)
[gen] fold2_room1_mix1127 static tier=na bike_bell+crossing noise=56.7dBA peak=0.001 (12s)
[gen] fold2_room1_mix1128 walk tier=safe car_drive+backup_beep noise=59.8dBA peak=0.001 (4s)
[gen] fold2_room1_mix1129 static tier=na none noise=46.3dBA peak=0.000 (0s)
[gen] fold2_room1_mix1130 walk tier=caution car_drive+car_drive noise=41.4dBA peak=0.003 (5s)
[gen] fold2_room1_mix1131 static tier=caution car_drive+car_drive noise=43.5dBA peak=0.004 (5s)
[gen] fold2_room1_mix1132 static tier=caution car_drive+car_drive+car_drive+horn noise=62.1dBA peak=0.035 (9s)
[gen] fold2_room1_mix1133 static tier=critical car_drive+siren+crossing noise=54.8dBA peak=0.040 (7s)
[gen] fold2_room1_mix1134 static tier=critical car_drive noise=48.3dBA peak=0.005 (2s)
[gen] fold2_room1_mix1135 static tier=critical car_drive+car_drive+car_drive+crossing noise=61.4dBA peak=0.003 (13s)
[gen] fold2_room1_mix1136 static tier=caution car_drive+car_drive+car_drive+horn+backup_beep noise=47.5dBA peak=0.008 (11s)
[gen] fold2_room1_mix1137 static tier=caution car_drive+car_drive noise=60.2dBA peak=0.002 (5s)
[gen] fold2_room1_mix1138 static tier=na bike_bell noise=59.5dBA peak=0.000 (10s)
[gen] fold2_room1_mix1139 static tier=critical car_drive+car_drive+horn noise=61.0dBA peak=0.114 (7s)
[gen] fold2_room1_mix1140 walk tier=na horn noise=55.9dBA peak=0.021 (2s)
[gen] fold2_room1_mix1141 walk tier=caution car_drive noise=59.9dBA peak=0.003 (2s)
[gen] fold2_room1_mix1142 walk tier=safe car_drive noise=64.6dBA peak=0.001 (2s)
[3642-7199] 2300/3558 13654s elapsed, 5.94s/clip
[gen] fold2_room1_mix1143 walk tier=safe car_drive+backup_beep noise=61.6dBA peak=0.001 (5s)
[gen] fold2_room1_mix1144 static tier=caution car_drive+car_drive+car_drive+backup_beep noise=40.9dBA peak=0.005 (9s)
[gen] fold2_room1_mix1145 static tier=safe car_drive noise=55.3dBA peak=0.001 (3s)
[gen] fold2_room1_mix1146 static tier=na bike_bell noise=44.7dBA peak=0.002 (9s)
[gen] fold2_room1_mix1147 walk tier=caution car_drive+siren+crossing noise=60.5dBA peak=0.085 (8s)
[gen] fold2_room1_mix1148 static tier=safe car_drive noise=54.5dBA peak=0.001 (2s)
[gen] fold2_room1_mix1149 static tier=safe car_drive+crossing noise=48.9dBA peak=0.001 (5s)
[gen] fold2_room1_mix1150 walk tier=critical car_drive+car_drive+horn noise=49.3dBA peak=0.055 (7s)
[gen] fold2_room1_mix1151 static tier=safe car_drive+car_drive noise=40.9dBA peak=0.003 (5s)
[gen] fold2_room1_mix1152 static tier=caution car_drive+car_drive+car_drive noise=48.6dBA peak=0.007 (7s)
[gen] fold2_room1_mix1153 static tier=caution car_drive noise=63.4dBA peak=0.003 (2s)
[gen] fold2_room1_mix1154 walk tier=critical car_drive noise=41.6dBA peak=0.004 (2s)
[gen] fold2_room1_mix1155 static tier=critical car_drive+car_drive+bike_bell noise=57.7dBA peak=0.004 (16s)
[gen] fold2_room1_mix1156 walk tier=critical car_drive+car_drive noise=61.8dBA peak=0.002 (5s)
[gen] fold2_room1_mix1157 walk tier=caution car_drive+bike_bell noise=64.1dBA peak=0.002 (5s)
[gen] fold2_room1_mix1158 static tier=safe car_drive noise=40.3dBA peak=0.002 (2s)
[gen] fold2_room1_mix1159 static tier=na horn noise=43.7dBA peak=0.004 (2s)
[gen] fold2_room1_mix1160 static tier=critical car_drive+backup_beep+backup_beep noise=42.7dBA peak=0.004 (6s)
[gen] fold2_room1_mix1161 walk tier=caution car_drive+car_drive noise=40.5dBA peak=0.003 (5s)
[gen] fold2_room1_mix1162 walk tier=na siren+siren noise=41.1dBA peak=0.008 (4s)
[gen] fold2_room1_mix1163 static tier=caution car_drive+car_drive+car_drive+siren noise=50.0dBA peak=0.122 (9s)
[gen] fold2_room1_mix1164 walk tier=caution car_drive+car_drive+crossing noise=58.0dBA peak=0.003 (8s)
[gen] fold2_room1_mix1165 static tier=caution car_drive+car_drive+car_drive noise=60.2dBA peak=0.005 (8s)
[gen] fold2_room1_mix1166 static tier=safe car_drive+car_drive noise=57.3dBA peak=0.004 (5s)
[gen] fold2_room1_mix1167 static tier=critical car_drive+car_drive noise=58.4dBA peak=0.003 (5s)
[3642-7199] 2325/3558 13801s elapsed, 5.94s/clip
[gen] fold2_room1_mix1168 static tier=na none noise=57.8dBA peak=0.000 (0s)
[gen] fold2_room1_mix1169 walk tier=caution car_drive noise=55.2dBA peak=0.002 (2s)
[gen] fold2_room1_mix1170 walk tier=critical car_drive+bike_bell noise=45.0dBA peak=0.005 (13s)
[gen] fold2_room1_mix1171 static tier=critical car_drive noise=63.2dBA peak=0.006 (2s)
[gen] fold2_room1_mix1172 static tier=safe car_drive+car_drive+car_drive+siren noise=61.2dBA peak=0.228 (9s)
[gen] fold2_room1_mix1173 walk tier=na crossing noise=54.2dBA peak=0.001 (3s)
[gen] fold2_room1_mix1174 static tier=caution car_drive noise=43.2dBA peak=0.003 (3s)
[gen] fold2_room1_mix1175 static tier=caution car_drive+car_drive noise=44.7dBA peak=0.002 (5s)
[gen] fold2_room1_mix1176 static tier=critical car_drive+car_drive+backup_beep noise=60.7dBA peak=0.006 (6s)
[gen] fold2_room1_mix1177 static tier=caution car_drive+crossing noise=44.4dBA peak=0.004 (5s)
[gen] fold2_room1_mix1178 static tier=na bike_bell noise=55.7dBA peak=0.002 (3s)
[gen] fold2_room1_mix1179 walk tier=critical car_drive+car_drive+siren+backup_beep noise=56.8dBA peak=0.021 (9s)
[gen] fold2_room1_mix1180 walk tier=caution car_drive+car_drive+car_drive+siren noise=58.4dBA peak=0.168 (9s)
[gen] fold2_room1_mix1181 walk tier=caution car_drive+car_drive+car_drive noise=62.2dBA peak=0.002 (7s)
[gen] fold2_room1_mix1182 walk tier=caution car_drive+car_drive+car_drive noise=41.7dBA peak=0.003 (7s)
[gen] fold2_room1_mix1183 walk tier=critical car_drive+horn noise=59.3dBA peak=0.005 (5s)
[gen] fold2_room1_mix1184 walk tier=na crossing noise=41.0dBA peak=0.000 (3s)
[gen] fold2_room1_mix1185 walk tier=na none noise=62.3dBA peak=0.000 (0s)
[gen] fold2_room1_mix1186 static tier=safe car_drive+siren+crossing noise=50.7dBA peak=0.008 (7s)
[gen] fold2_room1_mix1187 static tier=caution car_drive+car_drive+horn+crossing noise=61.8dBA peak=0.007 (10s)
[gen] fold2_room1_mix1188 static tier=na none noise=45.5dBA peak=0.000 (0s)
[gen] fold2_room1_mix1189 static tier=critical car_drive noise=50.8dBA peak=0.004 (3s)
[gen] fold2_room1_mix1190 walk tier=critical car_drive+siren+bike_bell noise=54.6dBA peak=0.013 (14s)
[gen] fold2_room1_mix1191 walk tier=safe car_drive+crossing noise=46.2dBA peak=0.001 (5s)
[gen] fold2_room1_mix1192 static tier=safe car_drive+siren noise=43.8dBA peak=0.036 (4s)
[3642-7199] 2350/3558 13938s elapsed, 5.93s/clip
[gen] fold2_room1_mix1193 walk tier=caution car_drive+car_drive+siren+bike_bell noise=60.3dBA peak=0.078 (17s)
[gen] fold2_room1_mix1194 walk tier=caution car_drive+crossing noise=59.6dBA peak=0.003 (6s)
[gen] fold2_room1_mix1195 walk tier=critical car_drive+car_drive noise=51.2dBA peak=0.006 (5s)
[gen] fold2_room1_mix1196 walk tier=critical car_drive noise=46.1dBA peak=0.007 (3s)
[gen] fold2_room1_mix1197 walk tier=na none noise=53.3dBA peak=0.000 (0s)
[gen] fold2_room1_mix1198 static tier=safe car_drive+siren+horn noise=63.8dBA peak=0.296 (7s)
[gen] fold2_room1_mix1199 walk tier=caution car_drive noise=52.5dBA peak=0.003 (2s)
[gen] fold2_room1_mix1200 walk tier=critical car_drive+car_drive noise=59.3dBA peak=0.004 (5s)
[gen] fold3_room1_mix0001 walk tier=critical car_drive+bike_bell noise=56.8dBA peak=0.004 (5s)
[gen] fold3_room1_mix0002 static tier=caution car_drive+car_drive+car_drive noise=49.5dBA peak=0.003 (7s)
[gen] fold3_room1_mix0003 walk tier=critical car_drive+crossing noise=45.3dBA peak=0.003 (6s)
[gen] fold3_room1_mix0004 walk tier=safe car_drive+car_drive+car_drive noise=55.9dBA peak=0.003 (7s)
[gen] fold3_room1_mix0005 walk tier=safe car_drive+siren noise=64.3dBA peak=0.090 (5s)
[gen] fold3_room1_mix0006 static tier=safe car_drive+car_drive+crossing noise=41.6dBA peak=0.002 (8s)
[gen] fold3_room1_mix0007 walk tier=na siren+horn noise=58.1dBA peak=0.120 (4s)
[gen] fold3_room1_mix0008 static tier=critical car_drive+crossing noise=61.9dBA peak=0.003 (5s)
[gen] fold3_room1_mix0009 static tier=na horn noise=49.5dBA peak=0.052 (2s)
[gen] fold3_room1_mix0010 walk tier=na none noise=43.0dBA peak=0.000 (0s)
[gen] fold3_room1_mix0011 static tier=na backup_beep noise=43.9dBA peak=0.000 (2s)
[gen] fold3_room1_mix0012 static tier=na bike_bell noise=49.8dBA peak=0.003 (3s)
[gen] fold3_room1_mix0013 walk tier=critical car_drive+crossing noise=60.7dBA peak=0.003 (6s)
[gen] fold3_room1_mix0014 walk tier=safe car_drive noise=48.4dBA peak=0.001 (2s)
[gen] fold3_room1_mix0015 walk tier=na none noise=43.4dBA peak=0.000 (0s)
[gen] fold3_room1_mix0016 walk tier=critical car_drive+crossing noise=58.7dBA peak=0.003 (6s)
[gen] fold3_room1_mix0017 walk tier=caution car_drive+car_drive+car_drive noise=59.5dBA peak=0.007 (7s)
[3642-7199] 2375/3558 14059s elapsed, 5.92s/clip
