clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db
fold2_room1_mix0450,fold2,walk,1,backup_beep,R,,,critical,L,v11core,12420030900,arterial,3,light,150,45.5,v13,,,,
fold2_room1_mix0451,fold2,walk,2,siren,L,bike_bell,L,caution,R,v11core,12420030901,residential,1,,,,v13,,,,
fold2_room1_mix0452,fold2,static,0,,,,,safe,L,v11core,12420030902,residential,2,,,,v13,,,,
fold2_room1_mix0453,fold2,walk,1,horn,R,,,safe,R,v11core,12420030903,daily,1,,,,v13,,,,
fold2_room1_mix0454,fold2,walk,0,,,,,safe,R,v11core,12420030904,residential,1,moderate,600,53.4,v13,,,,
fold2_room1_mix0455,fold2,walk,2,siren,L,siren,R,critical,L,v11core,12420030905,daily,1,light,150,48.7,v14,,,,
fold2_room1_mix0456,fold2,walk,0,,,,,safe,L,v11core,12420030906,daily,1,,,,v13,,,,
fold2_room1_mix0457,fold2,walk,0,,,,,caution,L,v11core,12420030907,residential,1,,,,v13,,,,
fold2_room1_mix0458,fold2,static,0,,,,,safe,L,v11core,12420030908,residential,1,light,150,45.8,v13,,,,
fold2_room1_mix0459,fold2,walk,1,siren,R,,,critical,R,v11core,12420030909,daily,1,heavy,2500,61.4,v14,,,,
fold2_room1_mix0460,fold2,walk,1,bike_bell,L,,,safe,L,v11core,12420030910,daily,1,,,,v13,,,,
fold2_room1_mix0461,fold2,walk,2,horn,R,backup_beep,L,safe,R,v11core,12420030911,residential,1,,,,v13,,,,
fold2_room1_mix0462,fold2,static,2,backup_beep,R,crossing,R,caution,R,v11core,12420030912,daily,1,,,,v13,,,,
fold2_room1_mix0463,fold2,walk,1,backup_beep,R,,,safe,R,v11core,12420030913,residential,1,light,150,48.8,v13,,,,
fold2_room1_mix0464,fold2,walk,1,horn,L,,,caution,L,v11core,12420030914,daily,1,,,,v13,,,,
fold2_room1_mix0465,fold2,walk,1,crossing,L,,,na,,v11core,12420030915,residential,0,,,,v13,,,,
fold2_room1_mix0466,fold2,walk,1,crossing,L,,,safe,L,v11core,12420030916,daily,1,,,,v13,,,,
fold2_room1_mix0467,fold2,walk,1,bike_bell,L,,,caution,L,v11core,12420030917,daily,1,,,,v13,,,,
fold2_room1_mix0468,fold2,walk,0,,,,,critical,L,v11core,12420030918,residential,1,,,,v14,1,0.72,6.6,-7.9
fold2_room1_mix0469,fold2,walk,1,bike_bell,R,,,critical,R,v11core,12420030919,daily,3,heavy,2500,67.7,v14,1,1.05,7.6,-7.0
fold2_room1_mix0470,fold2,static,1,horn,L,,,caution,L,v11core,12420030920,daily,2,,,,v13,,,,
fold2_room1_mix0471,fold2,static,0,,,,,critical,R,v11core,12420030921,daily,3,,,,v14,1,0.92,10.0,-6.6
fold2_room1_mix0472,fold2,walk,0,,,,,safe,R,v11core,12420030922,daily,1,heavy,2500,64.9,v13,,,,
fold2_room1_mix0473,fold2,static,0,,,,,caution,R,v11core,12420030923,arterial,3,,,,v13,,,,
fold2_room1_mix0474,fold2,walk,1,backup_beep,R,,,caution,R,v11core,12420030924,daily,1,heavy,2500,65.5,v13,,,,
fold2_room1_mix0475,fold2,walk,2,horn,L,backup_beep,L,na,,v11core,12420030925,residential,0,,,,v13,,,,
fold2_room1_mix0476,fold2,walk,1,bike_bell,L,,,critical,L,v11core,12420030926,residential,1,,,,v14,1,1.14,8.5,-6.2
fold2_room1_mix0477,fold2,walk,0,,,,,caution,L,v11core,12420030927,residential,1,,,,v13,,,,
fold2_room1_mix0478,fold2,walk,2,siren,L,bike_bell,R,na,,v11core,12420030928,residential,0,,,,v13,,,,
fold2_room1_mix0479,fold2,static,0,,,,,safe,R,v11core,12420030929,daily,1,,,,v13,,,,
fold2_room1_mix0480,fold2,walk,0,,,,,caution,R,v11core,12420030930,arterial,2,,,,v13,,,,
fold2_room1_mix0481,fold2,static,0,,,,,safe,R,v11core,12420030931,residential,1,light,150,47.5,v13,,,,
fold2_room1_mix0482,fold2,static,0,,,,,caution,L,v11core,12420030932,arterial,3,heavy,2500,65.2,v13,,,,
fold2_room1_mix0483,fold2,static,0,,,,,caution,L,v11core,12420030933,arterial,3,,,,v13,,,,
fold2_room1_mix0484,fold2,walk,1,crossing,R,,,caution,R,v11core,12420030934,daily,1,,,,v13,,,,
fold2_room1_mix0485,fold2,walk,0,,,,,na,,v11core,12420030935,daily,0,light,150,48.7,v13,,,,
fold2_room1_mix0486,fold2,walk,1,bike_bell,R,,,safe,R,v11core,12420030936,daily,3,,,,v13,,,,
fold2_room1_mix0487,fold2,static,0,,,,,safe,R,v11core,12420030937,daily,1,,,,v13,,,,
fold2_room1_mix0488,fold2,walk,2,backup_beep,R,bike_bell,R,caution,R,v11core,12420030938,arterial,3,,,,v13,,,,
fold2_room1_mix0489,fold2,walk,0,,,,,na,,v11core,12420030939,residential,0,,,,v13,,,,
fold2_room1_mix0490,fold2,static,1,backup_beep,L,,,safe,R,v11core,12420030940,residential,2,,,,v13,,,,
fold2_room1_mix0491,fold2,walk,0,,,,,critical,L,v11core,12420030941,daily,1,,,,v14,1,0.82,11.0,-7.1
fold2_room1_mix0492,fold2,walk,2,backup_beep,R,backup_beep,L,safe,L,v11core,12420030942,daily,1,heavy,2500,62.6,v13,,,,
fold2_room1_mix0493,fold2,static,0,,,,,caution,L,v11core,12420030943,residential,2,,,,v13,,,,
fold2_room1_mix0494,fold2,walk,2,horn,R,backup_beep,R,safe,L,v11core,12420030944,daily,1,,,,v13,,,,
fold2_room1_mix0495,fold2,static,0,,,,,critical,L,v11core,12420030945,arterial,2,light,150,48.4,v13,,,,
fold2_room1_mix0496,fold2,walk,1,bike_bell,R,,,safe,L,v11core,12420030946,daily,2,moderate,600,53.3,v13,,,,
fold2_room1_mix0497,fold2,walk,0,,,,,safe,R,v11core,12420030947,daily,1,,,,v13,,,,
fold2_room1_mix0498,fold2,static,1,siren,L,,,na,,v11core,12420030948,daily,0,heavy,2500,66.8,v13,,,,
fold2_room1_mix0499,fold2,static,0,,,,,safe,R,v11core,12420030949,arterial,3,,,,v13,,,,
fold2_room1_mix0500,fold2,static,0,,,,,critical,R,v11core,12420030950,residential,1,,,,v14,,,,
fold2_room1_mix0501,fold2,walk,0,,,,,na,,v11core,12420030951,residential,0,,,,v13,,,,
fold2_room1_mix0502,fold2,static,1,crossing,L,,,caution,L,v11core,12420030952,daily,1,light,150,45.4,v13,,,,
fold2_room1_mix0503,fold2,walk,0,,,,,na,,v11core,12420030953,residential,0,,,,v13,,,,
fold2_room1_mix0504,fold2,walk,0,,,,,caution,R,v11core,12420030954,daily,2,,,,v13,,,,
fold2_room1_mix0505,fold2,walk,0,,,,,na,,v11core,12420030955,daily,0,,,,v13,,,,
fold2_room1_mix0506,fold2,walk,1,backup_beep,R,,,critical,R,v11core,12420030956,daily,2,light,150,48.5,v14,1,1.02,8.2,-6.9
fold2_room1_mix0507,fold2,static,1,backup_beep,L,,,caution,L,v11core,12420030957,daily,1,,,,v13,,,,
fold2_room1_mix0508,fold2,walk,0,,,,,critical,L,v11core,12420030958,arterial,1,,,,v13,,,,
fold2_room1_mix0509,fold2,static,0,,,,,na,,v11core,12420030959,residential,0,,,,v13,,,,
fold2_room1_mix0510,fold2,walk,1,horn,R,,,critical,L,v11core,12420030960,arterial,3,,,,v13,,,,
fold2_room1_mix0511,fold2,walk,0,,,,,critical,R,v11core,12420030961,daily,1,heavy,2500,63.6,v14,1,1.09,7.8,-9.1
fold2_room1_mix0512,fold2,walk,1,siren,R,,,caution,L,v11core,12420030962,residential,1,,,,v13,,,,
fold2_room1_mix0513,fold2,walk,1,horn,L,,,na,,v11core,12420030963,daily,0,,,,v13,,,,
fold2_room1_mix0514,fold2,walk,1,horn,L,,,safe,L,v11core,12420030964,residential,1,,,,v13,,,,
fold2_room1_mix0515,fold2,walk,1,crossing,L,,,caution,L,v11core,12420030965,daily,3,light,150,49.9,v13,,,,
fold2_room1_mix0516,fold2,walk,1,bike_bell,L,,,safe,L,v11core,12420030966,daily,2,light,150,45.1,v13,,,,
fold2_room1_mix0517,fold2,walk,0,,,,,critical,R,v11core,12420030967,daily,1,,,,v14,,,,
fold2_room1_mix0518,fold2,walk,0,,,,,critical,L,v11core,12420030968,daily,1,,,,v14,,,,
fold2_room1_mix0519,fold2,walk,0,,,,,safe,L,v11core,12420030969,daily,1,,,,v13,,,,
fold2_room1_mix0520,fold2,walk,0,,,,,na,,v11core,12420030970,residential,0,,,,v13,,,,
fold2_room1_mix0521,fold2,static,0,,,,,safe,L,v11core,12420030971,daily,2,,,,v13,,,,
fold2_room1_mix0522,fold2,walk,2,siren,R,horn,L,caution,L,v11core,12420030972,daily,1,,,,v13,,,,
fold2_room1_mix0523,fold2,walk,0,,,,,na,,v11core,12420030973,residential,0,moderate,600,57.3,v13,,,,
fold2_room1_mix0524,fold2,walk,0,,,,,safe,R,v11core,12420030974,daily,1,,,,v13,,,,
fold2_room1_mix0525,fold2,walk,1,crossing,L,,,critical,L,v11core,12420030975,daily,2,,,,v14,1,0.95,6.8,-6.5
fold2_room1_mix0526,fold2,static,1,siren,L,,,na,,v11core,12420030976,residential,0,,,,v13,,,,
fold2_room1_mix0527,fold2,walk,0,,,,,caution,R,v11core,12420030977,daily,2,,,,v13,,,,
fold2_room1_mix0528,fold2,walk,0,,,,,safe,L,v11core,12420030978,residential,1,moderate,600,51.1,v13,,,,
fold2_room1_mix0529,fold2,walk,2,siren,R,crossing,L,na,,v11core,12420030979,residential,0,,,,v13,,,,
fold2_room1_mix0530,fold2,walk,1,crossing,R,,,na,,v11core,12420030980,residential,0,,,,v13,,,,
fold2_room1_mix0531,fold2,walk,1,horn,L,,,na,,v11core,12420030981,daily,0,,,,v13,,,,
fold2_room1_mix0532,fold2,walk,0,,,,,safe,R,v11core,12420030982,daily,2,,,,v13,,,,
fold2_room1_mix0533,fold2,walk,0,,,,,safe,R,v11core,12420030983,daily,1,,,,v13,,,,
fold2_room1_mix0534,fold2,walk,0,,,,,safe,L,v11core,12420030984,daily,1,,,,v13,,,,
fold2_room1_mix0535,fold2,static,1,crossing,R,,,na,,v11core,12420030985,residential,0,,,,v13,,,,
fold2_room1_mix0536,fold2,walk,0,,,,,safe,L,v11core,12420030986,arterial,2,,,,v13,,,,
fold2_room1_mix0537,fold2,walk,2,horn,R,bike_bell,L,critical,R,v11core,12420030987,residential,1,,,,v14,,,,
fold2_room1_mix0538,fold2,walk,1,bike_bell,R,,,safe,R,v11core,12420030988,daily,2,,,,v13,,,,
fold2_room1_mix0539,fold2,walk,0,,,,,safe,R,v11core,12420030989,arterial,1,light,150,46.6,v13,,,,
fold2_room1_mix0540,fold2,walk,0,,,,,caution,R,v11core,12420030990,arterial,3,,,,v13,,,,
fold2_room1_mix0541,fold2,static,1,siren,L,,,caution,L,v11core,12420030991,arterial,2,,,,v13,,,,
fold2_room1_mix0542,fold2,static,0,,,,,caution,R,v11core,12420030992,arterial,2,,,,v13,,,,
fold2_room1_mix0543,fold2,walk,2,horn,L,backup_beep,R,safe,L,v11core,12420030993,daily,3,,,,v13,,,,
fold2_room1_mix0544,fold2,walk,0,,,,,caution,L,v11core,12420030994,arterial,2,,,,v13,,,,
fold2_room1_mix0545,fold2,walk,0,,,,,safe,L,v11core,12420030995,residential,1,,,,v13,,,,
fold2_room1_mix0546,fold2,walk,0,,,,,safe,L,v11core,12420030996,daily,1,,,,v13,,,,
fold2_room1_mix0547,fold2,walk,0,,,,,critical,R,v11core,12420030997,daily,2,,,,v14,,,,
fold2_room1_mix0548,fold2,walk,0,,,,,caution,R,v11core,12420030998,residential,1,moderate,600,56.4,v13,,,,
fold2_room1_mix0549,fold2,walk,2,siren,L,siren,R,caution,L,v11core,12420030999,daily,2,,,,v13,,,,
fold2_room1_mix0550,fold2,walk,1,siren,L,,,critical,R,v11core,12420031000,arterial,1,,,,v13,,,,
fold2_room1_mix0551,fold2,static,2,horn,L,crossing,L,critical,L,v11core,12420031001,daily,3,light,150,48.3,v14,,,,
fold2_room1_mix0552,fold2,walk,1,crossing,R,,,critical,R,v11core,12420031002,daily,2,,,,v14,,,,
fold2_room1_mix0553,fold2,walk,0,,,,,na,,v11core,12420031003,residential,0,light,150,45.6,v13,,,,
fold2_room1_mix0554,fold2,walk,0,,,,,safe,L,v11core,12420031004,daily,2,light,150,47.4,v13,,,,
fold2_room1_mix0555,fold2,walk,1,backup_beep,L,,,critical,R,v11core,12420031005,daily,1,,,,v14,1,0.83,10.4,-6.4
fold2_room1_mix0556,fold2,walk,1,horn,R,,,critical,L,v11core,12420031006,arterial,2,,,,v13,,,,
fold2_room1_mix0557,fold2,walk,1,crossing,R,,,safe,L,v11core,12420031007,residential,2,,,,v13,,,,
fold2_room1_mix0558,fold2,static,1,horn,L,,,safe,R,v11core,12420031008,daily,1,,,,v13,,,,
fold2_room1_mix0559,fold2,walk,0,,,,,safe,R,v11core,12420031009,daily,1,,,,v13,,,,
fold2_room1_mix0560,fold2,walk,0,,,,,caution,R,v11core,12420031010,residential,2,,,,v13,,,,
fold2_room1_mix0561,fold2,walk,1,horn,L,,,caution,R,v11core,12420031011,arterial,2,light,150,50.0,v13,,,,
fold2_room1_mix0562,fold2,walk,1,crossing,R,,,safe,R,v11core,12420031012,residential,1,,,,v13,,,,
fold2_room1_mix0563,fold2,static,0,,,,,caution,L,v11core,12420031013,daily,1,,,,v13,,,,
fold2_room1_mix0564,fold2,walk,2,horn,R,crossing,R,critical,L,v11core,12420031014,residential,1,,,,v14,,,,
fold2_room1_mix0565,fold2,walk,0,,,,,safe,R,v11core,12420031015,arterial,2,heavy,2500,67.3,v13,,,,
fold2_room1_mix0566,fold2,static,0,,,,,safe,L,v11core,12420031016,residential,1,light,150,48.6,v13,,,,
fold2_room1_mix0567,fold2,static,2,siren,L,siren,R,critical,L,v11core,12420031017,arterial,1,light,150,48.4,v13,,,,
fold2_room1_mix0568,fold2,walk,1,crossing,R,,,critical,L,v11core,12420031018,arterial,3,,,,v13,,,,
fold2_room1_mix0569,fold2,walk,1,crossing,L,,,critical,L,v11core,12420031019,daily,1,,,,v14,,,,
fold2_room1_mix0570,fold2,static,0,,,,,na,,v11core,12420031020,residential,0,moderate,600,50.9,v13,,,,
fold2_room1_mix0571,fold2,static,1,horn,L,,,safe,L,v11core,12420031021,daily,2,,,,v13,,,,
fold2_room1_mix0572,fold2,walk,2,bike_bell,R,crossing,L,critical,L,v11core,12420031022,daily,2,,,,v14,,,,
fold2_room1_mix0573,fold2,walk,0,,,,,critical,L,v11core,12420031023,arterial,2,,,,v13,,,,
fold2_room1_mix0574,fold2,static,0,,,,,critical,R,v11core,12420031024,residential,1,,,,v14,,,,
fold2_room1_mix0575,fold2,walk,0,,,,,caution,L,v11core,12420031025,daily,2,moderate,600,55.4,v13,,,,
fold2_room1_mix0576,fold2,static,2,horn,L,crossing,R,caution,L,v11core,12420031026,residential,1,,,,v13,,,,
fold2_room1_mix0577,fold2,walk,0,,,,,na,,v11core,12420031027,residential,0,,,,v13,,,,
fold2_room1_mix0578,fold2,static,0,,,,,critical,L,v11core,12420031028,daily,2,,,,v14,,,,
fold2_room1_mix0579,fold2,static,1,horn,L,,,na,,v11core,12420031029,residential,0,,,,v13,,,,
fold2_room1_mix0580,fold2,walk,1,siren,L,,,na,,v11core,12420031030,residential,0,,,,v13,,,,
fold2_room1_mix0581,fold2,walk,1,backup_beep,R,,,caution,R,v11core,12420031031,residential,1,,,,v13,,,,
fold2_room1_mix0582,fold2,static,1,backup_beep,R,,,caution,R,v11core,12420031032,daily,2,,,,v13,,,,
fold2_room1_mix0583,fold2,static,1,crossing,R,,,na,,v11core,12420031033,residential,0,,,,v13,,,,
fold2_room1_mix0584,fold2,walk,2,bike_bell,L,bike_bell,R,safe,R,v11core,12420031034,arterial,2,,,,v13,,,,
fold2_room1_mix0585,fold2,walk,1,horn,R,,,critical,R,v11core,12420031035,daily,1,,,,v14,,,,
fold2_room1_mix0586,fold2,walk,2,backup_beep,L,crossing,R,na,,v11core,12420031036,residential,0,,,,v13,,,,
fold2_room1_mix0587,fold2,static,1,crossing,L,,,caution,R,v11core,12420031037,arterial,3,,,,v13,,,,
fold2_room1_mix0588,fold2,walk,0,,,,,safe,R,v11core,12420031038,daily,1,heavy,2500,67.9,v13,,,,
fold2_room1_mix0589,fold2,walk,0,,,,,caution,R,v11core,12420031039,daily,1,light,150,47.9,v13,,,,
fold2_room1_mix0590,fold2,static,1,crossing,R,,,safe,R,v11core,12420031040,residential,1,,,,v13,,,,
fold2_room1_mix0591,fold2,static,1,siren,R,,,critical,L,v11core,12420031041,daily,2,,,,v14,,,,
fold2_room1_mix0592,fold2,walk,1,crossing,L,,,na,,v11core,12420031042,residential,0,moderate,600,52.3,v13,,,,
fold2_room1_mix0593,fold2,walk,0,,,,,na,,v11core,12420031043,residential,0,moderate,600,53.4,v13,,,,
fold2_room1_mix0594,fold2,walk,0,,,,,na,,v11core,12420031044,residential,0,,,,v13,,,,
fold2_room1_mix0595,fold2,static,1,siren,L,,,critical,R,v11core,12420031045,daily,3,,,,v14,1,0.87,12.0,-6.4
fold2_room1_mix0596,fold2,walk,0,,,,,caution,L,v11core,12420031046,daily,1,,,,v13,,,,
fold2_room1_mix0597,fold2,static,2,horn,R,crossing,L,na,,v11core,12420031047,residential,0,,,,v13,,,,
fold2_room1_mix0598,fold2,walk,0,,,,,caution,L,v11core,12420031048,daily,3,light,150,48.9,v13,,,,
fold2_room1_mix0599,fold2,walk,0,,,,,safe,L,v11core,12420031049,residential,1,,,,v13,,,,
fold2_room1_mix0600,fold2,static,0,,,,,critical,L,v11core,12420031050,daily,3,light,150,49.2,v14,,,,
fold2_room1_mix0601,fold2,walk,0,,,,,safe,R,v11core,12420031051,residential,1,,,,v13,,,,
fold2_room1_mix0602,fold2,static,2,bike_bell,R,bike_bell,L,safe,R,v11core,12420031052,daily,1,light,150,48.4,v13,,,,
fold2_room1_mix0603,fold2,walk,0,,,,,safe,R,v11core,12420031053,daily,2,,,,v13,,,,
fold2_room1_mix0604,fold2,static,1,horn,R,,,safe,R,v11core,12420031054,residential,1,,,,v13,,,,
fold2_room1_mix0605,fold2,static,1,crossing,L,,,safe,L,v11core,12420031055,daily,2,,,,v13,,,,
fold2_room1_mix0606,fold2,walk,0,,,,,caution,L,v11core,12420031056,daily,1,,,,v13,,,,
fold2_room1_mix0607,fold2,static,0,,,,,caution,L,v11core,12420031057,residential,2,,,,v13,,,,
fold2_room1_mix0608,fold2,walk,1,horn,R,,,caution,R,v11core,12420031058,daily,1,,,,v13,,,,
fold2_room1_mix0609,fold2,static,1,horn,R,,,caution,L,v11core,12420031059,arterial,1,moderate,600,53.0,v13,,,,
fold2_room1_mix0610,fold2,walk,1,backup_beep,L,,,critical,L,v11core,12420031060,residential,1,,,,v14,1,1.13,14.5,-9.3
fold2_room1_mix0611,fold2,static,0,,,,,na,,v11core,12420031061,residential,0,,,,v13,,,,
fold2_room1_mix0612,fold2,walk,1,horn,L,,,safe,R,v11core,12420031062,residential,1,,,,v13,,,,
fold2_room1_mix0613,fold2,static,1,horn,L,,,critical,L,v11core,12420031063,arterial,1,,,,v13,,,,
fold2_room1_mix0614,fold2,static,0,,,,,caution,L,v11core,12420031064,arterial,2,,,,v13,,,,
fold2_room1_mix0615,fold2,walk,2,backup_beep,R,bike_bell,R,safe,R,v11core,12420031065,residential,1,light,150,49.5,v13,,,,
fold2_room1_mix0616,fold2,walk,0,,,,,critical,R,v11core,12420031066,daily,1,moderate,600,53.6,v14,1,1.13,14.9,-6.7
fold2_room1_mix0617,fold2,walk,0,,,,,critical,L,v11core,12420031067,residential,1,,,,v14,,,,
fold2_room1_mix0618,fold2,static,2,siren,L,siren,R,na,,v11core,12420031068,daily,0,,,,v13,,,,
fold2_room1_mix0619,fold2,walk,0,,,,,caution,R,v11core,12420031069,residential,1,,,,v13,,,,
fold2_room1_mix0620,fold2,walk,0,,,,,caution,L,v11core,12420031070,daily,1,,,,v13,,,,
fold2_room1_mix0621,fold2,walk,0,,,,,caution,R,v11core,12420031071,residential,1,,,,v13,,,,
fold2_room1_mix0622,fold2,walk,1,crossing,L,,,caution,R,v11core,12420031072,daily,2,moderate,600,56.4,v13,,,,
fold2_room1_mix0623,fold2,walk,0,,,,,safe,R,v11core,12420031073,residential,1,light,150,48.7,v13,,,,
fold2_room1_mix0624,fold2,walk,0,,,,,critical,L,v11core,12420031074,residential,1,,,,v14,,,,
fold2_room1_mix0625,fold2,static,1,siren,R,,,caution,L,v11core,12420031075,daily,2,,,,v13,,,,
fold2_room1_mix0626,fold2,static,0,,,,,caution,L,v11core,12420031076,residential,1,,,,v13,,,,
fold2_room1_mix0627,fold2,walk,0,,,,,critical,R,v11core,12420031077,daily,2,,,,v14,,,,
fold2_room1_mix0628,fold2,walk,0,,,,,critical,R,v11core,12420031078,daily,2,moderate,600,54.3,v14,1,1.03,13.1,-9.3
fold2_room1_mix0629,fold2,walk,1,horn,L,,,critical,L,v11core,12420031079,residential,1,,,,v14,,,,
fold2_room1_mix0630,fold2,walk,2,backup_beep,R,bike_bell,L,critical,R,v11core,12420031080,daily,3,moderate,600,52.9,v14,1,1.07,14.3,-9.2
fold2_room1_mix0631,fold2,walk,1,bike_bell,R,,,caution,R,v11core,12420031081,arterial,1,,,,v13,,,,
fold2_room1_mix0632,fold2,walk,1,horn,R,,,na,,v11core,12420031082,residential,0,,,,v13,,,,
fold2_room1_mix0633,fold2,walk,1,crossing,R,,,caution,L,v11core,12420031083,residential,1,,,,v13,,,,
fold2_room1_mix0634,fold2,static,1,backup_beep,R,,,na,,v11core,12420031084,residential,0,,,,v13,,,,
fold2_room1_mix0635,fold2,walk,1,horn,R,,,critical,L,v11core,12420031085,daily,3,,,,v14,,,,
fold2_room1_mix0636,fold2,static,1,crossing,L,,,safe,L,v11core,12420031086,residential,2,moderate,600,52.7,v13,,,,
fold2_room1_mix0637,fold2,static,0,,,,,critical,L,v11core,12420031087,arterial,1,,,,v13,,,,
fold2_room1_mix0638,fold2,walk,2,siren,L,siren,R,caution,L,v11core,12420031088,arterial,3,light,150,47.7,v13,,,,
fold2_room1_mix0639,fold2,walk,0,,,,,na,,v11core,12420031089,daily,0,,,,v13,,,,
fold2_room1_mix0640,fold2,walk,0,,,,,critical,R,v11core,12420031090,residential,1,,,,v14,1,1.08,12.8,-9.5
fold2_room1_mix0641,fold2,static,1,siren,R,,,safe,R,v11core,12420031091,daily,3,,,,v13,,,,
fold2_room1_mix0642,fold2,walk,0,,,,,caution,L,v11core,12420031092,daily,1,,,,v13,,,,
fold2_room1_mix0643,fold2,walk,1,bike_bell,R,,,critical,L,v11core,12420031093,arterial,2,,,,v13,,,,
fold2_room1_mix0644,fold2,walk,1,crossing,L,,,na,,v11core,12420031094,residential,0,,,,v13,,,,
fold2_room1_mix0645,fold2,static,1,siren,R,,,safe,L,v11core,12420031095,arterial,3,,,,v13,,,,
fold2_room1_mix0646,fold2,walk,0,,,,,safe,L,v11core,12420031096,residential,1,,,,v13,,,,
fold2_room1_mix0647,fold2,walk,2,siren,R,crossing,L,na,,v11core,12420031097,residential,0,,,,v13,,,,
fold2_room1_mix0648,fold2,walk,1,crossing,L,,,caution,L,v11core,12420031098,residential,1,moderate,600,57.7,v13,,,,
fold2_room1_mix0649,fold2,static,1,horn,L,,,safe,R,v11core,12420031099,residential,1,,,,v13,,,,
fold2_room1_mix0650,fold2,static,2,horn,L,backup_beep,L,safe,R,v11core,12420031100,arterial,2,,,,v13,,,,
fold2_room1_mix0651,fold2,walk,2,horn,L,backup_beep,L,critical,L,v11core,12420031101,residential,1,,,,v14,1,1.07,8.9,-7.0
fold2_room1_mix0652,fold2,walk,0,,,,,critical,R,v11core,12420031102,arterial,2,light,150,46.7,v13,,,,
fold2_room1_mix0653,fold2,walk,0,,,,,critical,L,v11core,12420031103,arterial,2,,,,v13,,,,
fold2_room1_mix0654,fold2,walk,0,,,,,critical,L,v11core,12420031104,residential,1,,,,v14,,,,
fold2_room1_mix0655,fold2,static,2,siren,R,horn,L,safe,L,v11core,12420031105,daily,1,,,,v13,,,,
fold2_room1_mix0656,fold2,walk,0,,,,,safe,L,v11core,12420031106,daily,3,,,,v13,,,,
fold2_room1_mix0657,fold2,walk,0,,,,,safe,L,v11core,12420031107,residential,1,light,150,47.6,v13,,,,
fold2_room1_mix0658,fold2,static,2,backup_beep,L,bike_bell,L,caution,L,v11core,12420031108,daily,1,,,,v13,,,,
fold2_room1_mix0659,fold2,walk,0,,,,,critical,L,v11core,12420031109,residential,1,,,,v14,1,0.62,10.4,-8.1
fold2_room1_mix0660,fold2,walk,1,bike_bell,L,,,caution,L,v11core,12420031110,daily,2,light,150,45.5,v13,,,,
fold2_room1_mix0661,fold2,walk,0,,,,,na,,v11core,12420031111,residential,0,,,,v13,,,,
fold2_room1_mix0662,fold2,walk,1,crossing,L,,,na,,v11core,12420031112,residential,0,,,,v13,,,,
fold2_room1_mix0663,fold2,walk,0,,,,,na,,v11core,12420031113,residential,0,,,,v13,,,,
fold2_room1_mix0664,fold2,static,1,horn,R,,,safe,L,v11core,12420031114,residential,1,,,,v13,,,,
fold2_room1_mix0665,fold2,walk,0,,,,,caution,L,v11core,12420031115,residential,1,,,,v13,,,,
fold2_room1_mix0666,fold2,walk,2,siren,R,bike_bell,R,safe,R,v11core,12420031116,residential,1,,,,v13,,,,
fold2_room1_mix0667,fold2,walk,1,crossing,L,,,caution,L,v11core,12420031117,residential,1,,,,v13,,,,
fold2_room1_mix0668,fold2,static,0,,,,,caution,L,v11core,12420031118,residential,1,,,,v13,,,,
fold2_room1_mix0669,fold2,walk,0,,,,,safe,L,v11core,12420031119,residential,1,,,,v13,,,,
fold2_room1_mix0670,fold2,static,1,horn,R,,,critical,L,v11core,12420031120,residential,1,,,,v14,,,,
fold2_room1_mix0671,fold2,static,0,,,,,na,,v11core,12420031121,daily,0,,,,v13,,,,
fold2_room1_mix0672,fold2,walk,1,backup_beep,L,,,critical,L,v11core,12420031122,daily,1,,,,v14,,,,
fold2_room1_mix0673,fold2,walk,1,crossing,R,,,safe,R,v11core,12420031123,arterial,3,,,,v13,,,,
fold2_room1_mix0674,fold2,walk,1,bike_bell,L,,,safe,L,v11core,12420031124,arterial,3,,,,v13,,,,
fold2_room1_mix0675,fold2,walk,0,,,,,na,,v11core,12420031125,daily,0,,,,v13,,,,
fold2_room1_mix0676,fold2,walk,0,,,,,critical,R,v11core,12420031126,daily,1,,,,v14,1,1.04,11.4,-9.3
