clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car,rain,rain_rate,rain_dba,grammar,close_slow,cs_cpa_m,cs_speed_kmh,cs_level_adj_db,mic_z,h_copy
fold1_room1_mix5611,fold1,walk,0,,,,,,,v12kick,9106414390,v12ext,0,,,,v16,,,,,1.828,1
fold1_room1_mix5612,fold1,static,0,,,,,,,v12kick,9106422309,v12ext,0,,,,v16,,,,,2.017,1
fold1_room1_mix5613,fold1,walk,0,,,,,,,v12kick,9106430228,v12ext,0,heavy,2500,62.6,v16,,,,,2.050,1
fold1_room1_mix5614,fold1,static,0,,,,,,,v12kick,9106438147,v12ext,0,,,,v16,,,,,1.759,1
fold1_room1_mix5615,fold1,walk,0,,,,,,,v12kick,9106446066,v12ext,0,moderate,600,54.6,v16,,,,,1.780,1
fold1_room1_mix5616,fold1,static,0,,,,,,,v12kick,9106453985,v12ext,0,light,150,45.5,v16,,,,,1.795,1
fold1_room1_mix5617,fold1,walk,0,,,,,,,v12kick,9106461904,v12ext,0,,,,v16,,,,,2.051,1
fold1_room1_mix5618,fold1,walk,0,,,,,,,v12kick,9106469823,v12ext,0,,,,v16,,,,,1.665,1
fold1_room1_mix5619,fold1,walk,0,,,,,,,v12kick,9106477742,v12ext,0,,,,v16,,,,,1.932,1
fold1_room1_mix5620,fold1,walk,0,,,,,,,v12kick,9106485661,v12ext,0,light,150,45.9,v16,,,,,1.504,1
fold1_room1_mix5621,fold1,walk,0,,,,,,,v12kick,9106493580,v12ext,0,,,,v16,,,,,1.570,1
fold1_room1_mix5622,fold1,walk,0,,,,,,,v12kick,9106501499,v12ext,0,,,,v16,,,,,2.002,1
fold1_room1_mix5623,fold1,walk,0,,,,,,,v12kick,9106509418,v12ext,0,moderate,600,52.7,v16,,,,,1.620,1
fold1_room1_mix5624,fold1,walk,0,,,,,,,v12kick,9106517337,v12ext,0,,,,v16,,,,,1.460,1
fold1_room1_mix5625,fold1,walk,0,,,,,,,v12kick,9106525256,v12ext,0,,,,v16,,,,,2.049,1
fold1_room1_mix5626,fold1,static,0,,,,,,,v12kick,9106533175,v12ext,0,,,,v16,,,,,1.956,1
fold1_room1_mix5627,fold1,walk,0,,,,,,,v12kick,9106541094,v12ext,0,,,,v16,,,,,1.650,1
fold1_room1_mix5628,fold1,static,0,,,,,,,v12kick,9106549013,v12ext,0,moderate,600,53.5,v16,,,,,1.625,1
fold1_room1_mix5629,fold1,static,0,,,,,,,v12kick,9106556932,v12ext,0,light,150,48.5,v16,,,,,1.503,1
fold1_room1_mix5630,fold1,static,0,,,,,,,v12kick,9106564851,v12ext,0,,,,v16,,,,,1.734,1
fold1_room1_mix5631,fold1,walk,0,,,,,,,v12kick,9106572770,v12ext,0,,,,v16,,,,,2.060,1
fold1_room1_mix5632,fold1,walk,0,,,,,,,v12kick,9106580689,v12ext,0,moderate,600,54.7,v16,,,,,2.023,1
fold1_room1_mix5633,fold1,walk,0,,,,,,,v12kick,9106588608,v12ext,0,light,150,49.8,v16,,,,,2.047,1
fold1_room1_mix5634,fold1,walk,0,,,,,,,v12kick,9106596527,v12ext,0,,,,v16,,,,,1.855,1
fold1_room1_mix5635,fold1,walk,0,,,,,,,v12kick,9106604446,v12ext,0,,,,v16,,,,,2.025,1
fold1_room1_mix5636,fold1,walk,0,,,,,,,v12kick,9106612365,v12ext,0,light,150,46.7,v16,,,,,1.688,1
fold1_room1_mix5637,fold1,walk,0,,,,,,,v12kick,9106620284,v12ext,0,,,,v16,,,,,1.684,1
fold1_room1_mix5638,fold1,static,0,,,,,,,v12kick,9106628203,v12ext,0,,,,v16,,,,,1.454,1
fold1_room1_mix5639,fold1,walk,0,,,,,,,v12kick,9106636122,v12ext,0,,,,v16,,,,,1.578,1
fold1_room1_mix5640,fold1,walk,0,,,,,,,v12kick,9106644041,v12ext,0,light,150,49.9,v16,,,,,1.633,1
fold1_room1_mix5641,fold1,walk,0,,,,,,,v12kick,9106651960,v12ext,0,heavy,2500,66.6,v16,,,,,1.572,1
fold1_room1_mix5642,fold1,walk,0,,,,,,,v12kick,9106659879,v12ext,0,light,150,47.3,v16,,,,,1.591,1
fold1_room1_mix5643,fold1,walk,0,,,,,,,v12kick,9106667798,v12ext,0,,,,v16,,,,,2.095,1
fold1_room1_mix5644,fold1,walk,0,,,,,,,v12kick,9106675717,v12ext,0,light,150,45.1,v16,,,,,1.910,1
fold1_room1_mix5645,fold1,walk,0,,,,,,,v12kick,9106683636,v12ext,0,,,,v16,,,,,1.885,1
fold1_room1_mix5646,fold1,walk,0,,,,,,,v12kick,9106691555,v12ext,0,,,,v16,,,,,2.065,1
fold1_room1_mix5647,fold1,walk,0,,,,,,,v12kick,9106699474,v12ext,0,moderate,600,51.5,v16,,,,,1.651,1
fold1_room1_mix5648,fold1,static,0,,,,,,,v12kick,9106707393,v12ext,0,,,,v16,,,,,1.859,1
fold1_room1_mix5649,fold1,walk,0,,,,,,,v12kick,9106715312,v12ext,0,,,,v16,,,,,1.437,1
fold1_room1_mix5650,fold1,static,0,,,,,,,v12kick,9106723231,v12ext,0,,,,v16,,,,,1.993,1
fold1_room1_mix5651,fold1,static,0,,,,,,,v12kick,9106731150,v12ext,0,,,,v16,,,,,1.716,1
fold1_room1_mix5652,fold1,static,0,,,,,,,v12kick,9106739069,v12ext,0,,,,v16,,,,,2.056,1
fold1_room1_mix5653,fold1,static,0,,,,,,,v12kick,9106746988,v12ext,0,,,,v16,,,,,1.479,1
fold1_room1_mix5654,fold1,walk,0,,,,,,,v12kick,9106754907,v12ext,0,,,,v16,,,,,2.081,1
fold1_room1_mix5655,fold1,walk,0,,,,,,,v12kick,9106762826,v12ext,0,,,,v16,,,,,1.766,1
fold1_room1_mix5656,fold1,walk,0,,,,,,,v12kick,9106770745,v12ext,0,,,,v16,,,,,1.978,1
fold1_room1_mix5657,fold1,walk,0,,,,,,,v12kick,9106778664,v12ext,0,,,,v16,,,,,1.895,1
fold1_room1_mix5658,fold1,walk,0,,,,,,,v12kick,9106786583,v12ext,0,light,150,48.9,v16,,,,,1.420,1
fold1_room1_mix5659,fold1,walk,0,,,,,,,v12kick,9106794502,v12ext,0,,,,v16,,,,,1.909,1
fold1_room1_mix5660,fold1,walk,0,,,,,,,v12kick,9106802421,v12ext,0,,,,v16,,,,,1.528,1
fold1_room1_mix5661,fold1,walk,0,,,,,,,v12kick,9106810340,v12ext,0,,,,v16,,,,,1.808,1
fold1_room1_mix5662,fold1,walk,0,,,,,,,v12kick,9106818259,v12ext,0,,,,v16,,,,,1.564,1
fold1_room1_mix5663,fold1,walk,0,,,,,,,v12kick,9106826178,v12ext,0,,,,v16,,,,,1.702,1
fold1_room1_mix5664,fold1,walk,0,,,,,,,v12kick,9106834097,v12ext,0,,,,v16,,,,,2.046,1
fold1_room1_mix5665,fold1,static,0,,,,,,,v12kick,9106842016,v12ext,0,,,,v16,,,,,1.627,1
fold1_room1_mix5666,fold1,walk,0,,,,,,,v12kick,9106849935,v12ext,0,,,,v16,,,,,1.541,1
fold1_room1_mix5667,fold1,static,0,,,,,,,v12kick,9106857854,v12ext,0,,,,v16,,,,,1.838,1
fold1_room1_mix5668,fold1,static,0,,,,,,,v12kick,9106865773,v12ext,0,,,,v16,,,,,1.980,1
fold1_room1_mix5669,fold1,static,0,,,,,,,v12kick,9106873692,v12ext,0,,,,v16,,,,,1.930,1
fold1_room1_mix5670,fold1,walk,0,,,,,,,v12kick,9106881611,v12ext,0,,,,v16,,,,,1.507,1
fold1_room1_mix5671,fold1,walk,0,,,,,,,v12kick,9106889530,v12ext,0,,,,v16,,,,,1.781,1
fold1_room1_mix5672,fold1,static,0,,,,,,,v12kick,9106897449,v12ext,0,moderate,600,53.2,v16,,,,,1.727,1
fold1_room1_mix5673,fold1,walk,0,,,,,,,v12kick,9106905368,v12ext,0,,,,v16,,,,,1.613,1
fold1_room1_mix5674,fold1,walk,0,,,,,,,v12kick,9106913287,v12ext,0,,,,v16,,,,,2.062,1
fold1_room1_mix5675,fold1,static,0,,,,,,,v12kick,9106921206,v12ext,0,,,,v16,,,,,2.006,1
fold1_room1_mix5676,fold1,walk,0,,,,,,,v12kick,9106929125,v12ext,0,,,,v16,,,,,1.843,1
fold1_room1_mix5677,fold1,walk,0,,,,,,,v12kick,9106937044,v12ext,0,,,,v16,,,,,1.819,1
fold1_room1_mix5678,fold1,walk,0,,,,,,,v12kick,9106944963,v12ext,0,light,150,48.4,v16,,,,,1.899,1
fold1_room1_mix5679,fold1,walk,0,,,,,,,v12kick,9106952882,v12ext,0,,,,v16,,,,,1.975,1
fold1_room1_mix5680,fold1,walk,0,,,,,,,v12kick,9106960801,v12ext,0,,,,v16,,,,,1.750,1
fold1_room1_mix5681,fold1,walk,0,,,,,,,v12kick,9106968720,v12ext,0,,,,v16,,,,,1.759,1
fold1_room1_mix5682,fold1,walk,0,,,,,,,v12kick,9106976639,v12ext,0,moderate,600,51.6,v16,,,,,1.402,1
fold1_room1_mix5683,fold1,walk,0,,,,,,,v12kick,9106984558,v12ext,0,,,,v16,,,,,1.469,1
fold1_room1_mix5684,fold1,walk,0,,,,,,,v12kick,9106992477,v12ext,0,,,,v16,,,,,2.063,1
fold1_room1_mix5685,fold1,walk,0,,,,,,,v12kick,9107000396,v12ext,0,,,,v16,,,,,1.881,1
fold1_room1_mix5686,fold1,static,0,,,,,,,v12kick,9107008315,v12ext,0,,,,v16,,,,,1.647,1
fold1_room1_mix5687,fold1,static,0,,,,,,,v12kick,9107016234,v12ext,0,,,,v16,,,,,1.956,1
fold1_room1_mix5688,fold1,walk,0,,,,,,,v12kick,9107024153,v12ext,0,,,,v16,,,,,1.853,1
fold1_room1_mix5689,fold1,static,0,,,,,,,v12kick,9107032072,v12ext,0,,,,v16,,,,,1.716,1
fold1_room1_mix5690,fold1,static,0,,,,,,,v12kick,9107039991,v12ext,0,,,,v16,,,,,1.812,1
fold1_room1_mix5691,fold1,walk,0,,,,,,,v12kick,9107047910,v12ext,0,,,,v16,,,,,2.057,1
fold1_room1_mix5692,fold1,walk,0,,,,,,,v12kick,9107055829,v12ext,0,,,,v16,,,,,1.819,1
fold1_room1_mix5693,fold1,walk,0,,,,,,,v12kick,9107063748,v12ext,0,,,,v16,,,,,1.563,1
fold1_room1_mix5694,fold1,walk,0,,,,,,,v12kick,9107071667,v12ext,0,,,,v16,,,,,1.569,1
fold1_room1_mix5695,fold1,static,0,,,,,,,v12kick,9107079586,v12ext,0,,,,v16,,,,,1.723,1
fold1_room1_mix5696,fold1,walk,0,,,,,,,v12kick,9107087505,v12ext,0,,,,v16,,,,,1.768,1
fold1_room1_mix5697,fold1,walk,0,,,,,,,v12kick,9107095424,v12ext,0,,,,v16,,,,,1.954,1
fold1_room1_mix5698,fold1,walk,0,,,,,,,v12kick,9107103343,v12ext,0,,,,v16,,,,,1.564,1
fold1_room1_mix5699,fold1,walk,0,,,,,,,v12kick,9107111262,v12ext,0,,,,v16,,,,,1.612,1
fold1_room1_mix5700,fold1,walk,0,,,,,,,v12kick,9107119181,v12ext,0,,,,v16,,,,,1.496,1
fold1_room1_mix5701,fold1,walk,0,,,,,,,v12bike,9107127100,v12ext,0,,,,v16,,,,,1.708,1
fold1_room1_mix5702,fold1,walk,0,,,,,,,v12bike,9107135019,v12ext,0,,,,v16,,,,,1.473,1
fold1_room1_mix5703,fold1,static,0,,,,,,,v12bike,9107142938,v12ext,0,,,,v16,,,,,1.440,1
fold1_room1_mix5704,fold1,static,0,,,,,,,v12bike,9107150857,v12ext,0,,,,v16,,,,,1.657,1
fold1_room1_mix5705,fold1,static,0,,,,,,,v12bike,9107158776,v12ext,0,light,150,46.8,v16,,,,,1.780,1
fold1_room1_mix5706,fold1,walk,0,,,,,,,v12bike,9107166695,v12ext,0,light,150,49.9,v16,,,,,1.564,1
fold1_room1_mix5707,fold1,static,0,,,,,,,v12bike,9107174614,v12ext,0,,,,v16,,,,,1.737,1
fold1_room1_mix5708,fold1,walk,0,,,,,,,v12bike,9107182533,v12ext,0,,,,v16,,,,,1.740,1
fold1_room1_mix5709,fold1,walk,0,,,,,,,v12bike,9107190452,v12ext,0,,,,v16,,,,,1.422,1
fold1_room1_mix5710,fold1,walk,0,,,,,,,v12bike,9107198371,v12ext,0,,,,v16,,,,,1.402,1
fold1_room1_mix5711,fold1,walk,0,,,,,,,v12bike,9107206290,v12ext,0,,,,v16,,,,,1.988,1
fold1_room1_mix5712,fold1,walk,0,,,,,,,v12bike,9107214209,v12ext,0,,,,v16,,,,,1.772,1
fold1_room1_mix5713,fold1,walk,0,,,,,,,v12bike,9107222128,v12ext,0,heavy,2500,61.8,v16,,,,,1.735,1
fold1_room1_mix5714,fold1,static,0,,,,,,,v12bike,9107230047,v12ext,0,,,,v16,,,,,1.785,1
fold1_room1_mix5715,fold1,walk,0,,,,,,,v12bike,9107237966,v12ext,0,,,,v16,,,,,1.677,1
fold1_room1_mix5716,fold1,walk,0,,,,,,,v12bike,9107245885,v12ext,0,light,150,46.8,v16,,,,,1.843,1
fold1_room1_mix5717,fold1,static,0,,,,,,,v12bike,9107253804,v12ext,0,,,,v16,,,,,1.719,1
fold1_room1_mix5718,fold1,walk,0,,,,,,,v12bike,9107261723,v12ext,0,light,150,48.7,v16,,,,,1.910,1
fold1_room1_mix5719,fold1,walk,0,,,,,,,v12bike,9107269642,v12ext,0,,,,v16,,,,,1.741,1
fold1_room1_mix5720,fold1,static,0,,,,,,,v12bike,9107277561,v12ext,0,,,,v16,,,,,1.855,1
fold1_room1_mix5721,fold1,walk,0,,,,,,,v12bike,9107285480,v12ext,0,,,,v16,,,,,1.697,1
fold1_room1_mix5722,fold1,walk,0,,,,,,,v12bike,9107293399,v12ext,0,,,,v16,,,,,2.049,1
fold1_room1_mix5723,fold1,walk,0,,,,,,,v12bike,9107301318,v12ext,0,,,,v16,,,,,1.915,1
fold1_room1_mix5724,fold1,walk,0,,,,,,,v12bike,9107309237,v12ext,0,,,,v16,,,,,1.577,1
fold1_room1_mix5725,fold1,walk,0,,,,,,,v12bike,9107317156,v12ext,0,heavy,2500,65.7,v16,,,,,1.574,1
fold1_room1_mix5726,fold1,walk,0,,,,,,,v12bike,9107325075,v12ext,0,moderate,600,52.2,v16,,,,,2.059,1
fold1_room1_mix5727,fold1,walk,0,,,,,,,v12bike,9107332994,v12ext,0,,,,v16,,,,,1.675,1
fold1_room1_mix5728,fold1,walk,0,,,,,,,v12bike,9107340913,v12ext,0,,,,v16,,,,,1.874,1
fold1_room1_mix5729,fold1,static,0,,,,,,,v12bike,9107348832,v12ext,0,,,,v16,,,,,2.087,1
fold1_room1_mix5730,fold1,walk,0,,,,,,,v12bike,9107356751,v12ext,0,,,,v16,,,,,1.911,1
fold1_room1_mix5731,fold1,walk,0,,,,,,,v12bike,9107364670,v12ext,0,,,,v16,,,,,2.011,1
fold1_room1_mix5732,fold1,walk,0,,,,,,,v12bike,9107372589,v12ext,0,,,,v16,,,,,1.991,1
fold1_room1_mix5733,fold1,static,0,,,,,,,v12bike,9107380508,v12ext,0,,,,v16,,,,,1.575,1
fold1_room1_mix5734,fold1,walk,0,,,,,,,v12bike,9107388427,v12ext,0,,,,v16,,,,,1.607,1
fold1_room1_mix5735,fold1,walk,0,,,,,,,v12bike,9107396346,v12ext,0,,,,v16,,,,,1.933,1
fold1_room1_mix5736,fold1,walk,0,,,,,,,v12bike,9107404265,v12ext,0,,,,v16,,,,,2.082,1
fold1_room1_mix5737,fold1,static,0,,,,,,,v12bike,9107412184,v12ext,0,heavy,2500,66.8,v16,,,,,1.970,1
fold1_room1_mix5738,fold1,static,0,,,,,,,v12bike,9107420103,v12ext,0,,,,v16,,,,,1.899,1
fold1_room1_mix5739,fold1,walk,0,,,,,,,v12bike,9107428022,v12ext,0,,,,v16,,,,,1.845,1
fold1_room1_mix5740,fold1,walk,0,,,,,,,v12bike,9107435941,v12ext,0,,,,v16,,,,,1.702,1
fold1_room1_mix5741,fold1,walk,0,,,,,,,v12bike,9107443860,v12ext,0,,,,v16,,,,,1.620,1
fold1_room1_mix5742,fold1,walk,0,,,,,,,v12bike,9107451779,v12ext,0,light,150,49.2,v16,,,,,1.647,1
fold1_room1_mix5743,fold1,static,0,,,,,,,v12bike,9107459698,v12ext,0,light,150,48.2,v16,,,,,1.794,1
fold1_room1_mix5744,fold1,static,0,,,,,,,v12bike,9107467617,v12ext,0,,,,v16,,,,,1.506,1
fold1_room1_mix5745,fold1,walk,0,,,,,,,v12bike,9107475536,v12ext,0,,,,v16,,,,,2.046,1
fold1_room1_mix5746,fold1,walk,0,,,,,,,v12bike,9107483455,v12ext,0,,,,v16,,,,,2.059,1
fold1_room1_mix5747,fold1,static,0,,,,,,,v12bike,9107491374,v12ext,0,,,,v16,,,,,1.914,1
fold1_room1_mix5748,fold1,walk,0,,,,,,,v12bike,9107499293,v12ext,0,,,,v16,,,,,1.635,1
fold1_room1_mix5749,fold1,walk,0,,,,,,,v12bike,9107507212,v12ext,0,,,,v16,,,,,1.659,1
fold1_room1_mix5750,fold1,walk,0,,,,,,,v12bike,9107515131,v12ext,0,moderate,600,57.3,v16,,,,,1.558,1
fold1_room1_mix5751,fold1,walk,0,,,,,,,v12bike,9107523050,v12ext,0,moderate,600,53.9,v16,,,,,1.980,1
fold1_room1_mix5752,fold1,walk,0,,,,,,,v12bike,9107530969,v12ext,0,heavy,2500,63.5,v16,,,,,1.883,1
fold1_room1_mix5753,fold1,walk,0,,,,,,,v12bike,9107538888,v12ext,0,,,,v16,,,,,1.475,1
fold1_room1_mix5754,fold1,walk,0,,,,,,,v12bike,9107546807,v12ext,0,,,,v16,,,,,2.000,1
fold1_room1_mix5755,fold1,walk,0,,,,,,,v12bike,9107554726,v12ext,0,light,150,48.4,v16,,,,,1.675,1
fold1_room1_mix5756,fold1,walk,0,,,,,,,v12bike,9107562645,v12ext,0,,,,v16,,,,,1.812,1
fold1_room1_mix5757,fold1,walk,0,,,,,,,v12bike,9107570564,v12ext,0,,,,v16,,,,,2.057,1
fold1_room1_mix5758,fold1,walk,0,,,,,,,v12bike,9107578483,v12ext,0,light,150,45.2,v16,,,,,1.568,1
fold1_room1_mix5759,fold1,walk,0,,,,,,,v12bike,9107586402,v12ext,0,,,,v16,,,,,2.022,1
fold1_room1_mix5760,fold1,walk,0,,,,,,,v12bike,9107594321,v12ext,0,,,,v16,,,,,2.046,1
fold1_room1_mix5761,fold1,walk,0,,,,,,,v12bike,9107602240,v12ext,0,,,,v16,,,,,1.512,1
fold1_room1_mix5762,fold1,walk,0,,,,,,,v12bike,9107610159,v12ext,0,,,,v16,,,,,1.658,1
fold1_room1_mix5763,fold1,static,0,,,,,,,v12bike,9107618078,v12ext,0,,,,v16,,,,,1.809,1
fold1_room1_mix5764,fold1,walk,0,,,,,,,v12bike,9107625997,v12ext,0,,,,v16,,,,,1.693,1
fold1_room1_mix5765,fold1,walk,0,,,,,,,v12bike,9107633916,v12ext,0,,,,v16,,,,,1.924,1
fold1_room1_mix5766,fold1,walk,0,,,,,,,v12bike,9107641835,v12ext,0,,,,v16,,,,,1.605,1
fold1_room1_mix5767,fold1,static,0,,,,,,,v12bike,9107649754,v12ext,0,,,,v16,,,,,2.048,1
fold1_room1_mix5768,fold1,walk,0,,,,,,,v12bike,9107657673,v12ext,0,,,,v16,,,,,1.515,1
fold1_room1_mix5769,fold1,walk,0,,,,,,,v12bike,9107665592,v12ext,0,,,,v16,,,,,1.685,1
fold1_room1_mix5770,fold1,walk,0,,,,,,,v12bike,9107673511,v12ext,0,,,,v16,,,,,1.745,1
fold1_room1_mix5771,fold1,walk,0,,,,,,,v12bike,9107681430,v12ext,0,,,,v16,,,,,1.983,1
fold1_room1_mix5772,fold1,walk,0,,,,,,,v12bike,9107689349,v12ext,0,,,,v16,,,,,1.596,1
fold1_room1_mix5773,fold1,static,0,,,,,,,v12bike,9107697268,v12ext,0,,,,v16,,,,,1.474,1
fold1_room1_mix5774,fold1,static,0,,,,,,,v12bike,9107705187,v12ext,0,,,,v16,,,,,1.763,1
fold1_room1_mix5775,fold1,static,0,,,,,,,v12bike,9107713106,v12ext,0,,,,v16,,,,,1.413,1
fold1_room1_mix5776,fold1,static,0,,,,,,,v12bike,9107721025,v12ext,0,,,,v16,,,,,1.749,1
fold1_room1_mix5777,fold1,walk,0,,,,,,,v12bike,9107728944,v12ext,0,heavy,2500,65.5,v16,,,,,1.817,1
fold1_room1_mix5778,fold1,walk,0,,,,,,,v12bike,9107736863,v12ext,0,,,,v16,,,,,1.766,1
fold1_room1_mix5779,fold1,walk,0,,,,,,,v12bike,9107744782,v12ext,0,,,,v16,,,,,1.555,1
fold1_room1_mix5780,fold1,walk,0,,,,,,,v12bike,9107752701,v12ext,0,,,,v16,,,,,1.416,1
fold1_room1_mix5781,fold1,static,0,,,,,,,v12bike,9107760620,v12ext,0,,,,v16,,,,,1.545,1
fold1_room1_mix5782,fold1,walk,0,,,,,,,v12bike,9107768539,v12ext,0,moderate,600,53.3,v16,,,,,1.686,1
fold1_room1_mix5783,fold1,walk,0,,,,,,,v12bike,9107776458,v12ext,0,,,,v16,,,,,1.834,1
fold1_room1_mix5784,fold1,static,0,,,,,,,v12bike,9107784377,v12ext,0,,,,v16,,,,,1.737,1
fold1_room1_mix5785,fold1,static,0,,,,,,,v12bike,9107792296,v12ext,0,,,,v16,,,,,1.704,1
fold1_room1_mix5786,fold1,walk,0,,,,,,,v12bike,9107800215,v12ext,0,,,,v16,,,,,1.802,1
fold1_room1_mix5787,fold1,walk,0,,,,,,,v12bike,9107808134,v12ext,0,,,,v16,,,,,1.614,1
fold1_room1_mix5788,fold1,static,0,,,,,,,v12bike,9107816053,v12ext,0,,,,v16,,,,,2.052,1
fold1_room1_mix5789,fold1,walk,0,,,,,,,v12bike,9107823972,v12ext,0,,,,v16,,,,,1.422,1
fold1_room1_mix5790,fold1,walk,0,,,,,,,v12bike,9107831891,v12ext,0,,,,v16,,,,,1.856,1
fold1_room1_mix5791,fold1,walk,0,,,,,,,v12bike,9107839810,v12ext,0,,,,v16,,,,,1.424,1
fold1_room1_mix5792,fold1,walk,0,,,,,,,v12bike,9107847729,v12ext,0,,,,v16,,,,,1.442,1
fold1_room1_mix5793,fold1,walk,0,,,,,,,v12bike,9107855648,v12ext,0,,,,v16,,,,,2.084,1
fold1_room1_mix5794,fold1,walk,0,,,,,,,v12bike,9107863567,v12ext,0,moderate,600,52.7,v16,,,,,1.543,1
fold1_room1_mix5795,fold1,walk,0,,,,,,,v12bike,9107871486,v12ext,0,light,150,49.2,v16,,,,,1.412,1
fold1_room1_mix5796,fold1,walk,0,,,,,,,v12bike,9107879405,v12ext,0,,,,v16,,,,,1.554,1
fold1_room1_mix5797,fold1,walk,0,,,,,,,v12bike,9107887324,v12ext,0,,,,v16,,,,,2.071,1
fold1_room1_mix5798,fold1,walk,0,,,,,,,v12bike,9107895243,v12ext,0,moderate,600,53.3,v16,,,,,2.076,1
fold1_room1_mix5799,fold1,walk,0,,,,,,,v12bike,9107903162,v12ext,0,,,,v16,,,,,1.752,1
fold1_room1_mix5800,fold1,walk,0,,,,,,,v12bike,9107911081,v12ext,0,,,,v16,,,,,1.435,1
fold1_room1_mix5801,fold1,walk,0,,,,,,,v12bike,9107919000,v12ext,0,,,,v16,,,,,1.982,1
fold1_room1_mix5802,fold1,walk,0,,,,,,,v12bike,9107926919,v12ext,0,,,,v16,,,,,1.784,1
fold1_room1_mix5803,fold1,walk,0,,,,,,,v12bike,9107934838,v12ext,0,,,,v16,,,,,1.729,1
fold1_room1_mix5804,fold1,walk,0,,,,,,,v12bike,9107942757,v12ext,0,moderate,600,51.5,v16,,,,,1.823,1
fold1_room1_mix5805,fold1,walk,0,,,,,,,v12bike,9107950676,v12ext,0,,,,v16,,,,,2.045,1
fold1_room1_mix5806,fold1,walk,0,,,,,,,v12bike,9107958595,v12ext,0,,,,v16,,,,,1.557,1
fold1_room1_mix5807,fold1,walk,0,,,,,,,v12bike,9107966514,v12ext,0,moderate,600,56.1,v16,,,,,1.615,1
fold1_room1_mix5808,fold1,static,0,,,,,,,v12bike,9107974433,v12ext,0,,,,v16,,,,,1.970,1
fold1_room1_mix5809,fold1,walk,0,,,,,,,v12bike,9107982352,v12ext,0,heavy,2500,63.6,v16,,,,,2.081,1
fold1_room1_mix5810,fold1,walk,0,,,,,,,v12bike,9107990271,v12ext,0,,,,v16,,,,,1.971,1
fold1_room1_mix5811,fold1,static,0,,,,,,,v12bike,9107998190,v12ext,0,,,,v16,,,,,1.428,1
fold1_room1_mix5812,fold1,walk,0,,,,,,,v12bike,9108006109,v12ext,0,,,,v16,,,,,1.766,1
fold1_room1_mix5813,fold1,walk,0,,,,,,,v12bike,9108014028,v12ext,0,,,,v16,,,,,1.442,1
fold1_room1_mix5814,fold1,walk,0,,,,,,,v12bike,9108021947,v12ext,0,,,,v16,,,,,1.458,1
fold1_room1_mix5815,fold1,walk,0,,,,,,,v12bike,9108029866,v12ext,0,,,,v16,,,,,1.717,1
fold1_room1_mix5816,fold1,walk,0,,,,,,,v12bike,9108037785,v12ext,0,,,,v16,,,,,1.473,1
fold1_room1_mix5817,fold1,walk,0,,,,,,,v12bike,9108045704,v12ext,0,,,,v16,,,,,1.876,1
fold1_room1_mix5818,fold1,walk,0,,,,,,,v12bike,9108053623,v12ext,0,,,,v16,,,,,1.844,1
fold1_room1_mix5819,fold1,walk,0,,,,,,,v12bike,9108061542,v12ext,0,,,,v16,,,,,1.706,1
fold1_room1_mix5820,fold1,walk,0,,,,,,,v12bike,9108069461,v12ext,0,,,,v16,,,,,2.025,1
fold1_room1_mix5821,fold1,static,0,,,,,,,v12bike,9108077380,v12ext,0,moderate,600,50.3,v16,,,,,1.673,1
fold1_room1_mix5822,fold1,static,0,,,,,,,v12bike,9108085299,v12ext,0,,,,v16,,,,,1.760,1
fold1_room1_mix5823,fold1,walk,0,,,,,,,v12bike,9108093218,v12ext,0,,,,v16,,,,,1.514,1
fold1_room1_mix5824,fold1,walk,0,,,,,,,v12bike,9108101137,v12ext,0,,,,v16,,,,,1.425,1
fold1_room1_mix5825,fold1,walk,0,,,,,,,v12bike,9108109056,v12ext,0,,,,v16,,,,,1.420,1
fold1_room1_mix5826,fold1,walk,0,,,,,,,v12bike,9108116975,v12ext,0,light,150,49.9,v16,,,,,1.715,1
fold1_room1_mix5827,fold1,static,0,,,,,,,v12bike,9108124894,v12ext,0,light,150,47.5,v16,,,,,1.991,1
fold1_room1_mix5828,fold1,static,0,,,,,,,v12bike,9108132813,v12ext,0,,,,v16,,,,,2.061,1
fold1_room1_mix5829,fold1,static,0,,,,,,,v12bike,9108140732,v12ext,0,,,,v16,,,,,1.527,1
fold1_room1_mix5830,fold1,static,0,,,,,,,v12bike,9108148651,v12ext,0,,,,v16,,,,,1.500,1
fold1_room1_mix5831,fold1,static,0,,,,,,,v12bike,9108156570,v12ext,0,,,,v16,,,,,1.411,1
fold1_room1_mix5832,fold1,walk,0,,,,,,,v12bike,9108164489,v12ext,0,,,,v16,,,,,1.660,1
fold1_room1_mix5833,fold1,static,0,,,,,,,v12bike,9108172408,v12ext,0,,,,v16,,,,,1.599,1
fold1_room1_mix5834,fold1,walk,0,,,,,,,v12bike,9108180327,v12ext,0,,,,v16,,,,,1.674,1
fold1_room1_mix5835,fold1,static,0,,,,,,,v12bike,9108188246,v12ext,0,,,,v16,,,,,1.680,1
fold1_room1_mix5836,fold1,walk,0,,,,,,,v12bike,9108196165,v12ext,0,,,,v16,,,,,1.973,1
fold1_room1_mix5837,fold1,static,0,,,,,,,v12bike,9108204084,v12ext,0,,,,v16,,,,,2.000,1
